exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
2,0,0,0.32,-173.6360987309047,0.9428571428571428,22.130030203057206,-264.8088073730469,-44.42531204223633,245.7979278564453,-63.03706359863281,10000000.0
2,0,1,0.2742857142857143,-184.23856912885392,0.9085714285714286,21.851724171444793,-182.79737854003906,28.36651611328125,41.70582580566406,25.493545532226562,10000000.0
2,0,2,0.30857142857142855,-174.293993334089,0.9257142857142857,24.063240318982498,-223.41558837890625,-92.69374084472656,368.7480163574219,-135.30503845214844,10000000.0
2,0,3,0.2571428571428571,-184.9416811261858,0.9314285714285714,23.599768296689305,-176.6173095703125,-107.05571746826172,377.50958251953125,-175.29339599609375,10000000.0
2,0,4,0.2571428571428571,-152.19983093261717,0.92,19.562559161267256,-291.4265441894531,-77.23968505859375,307.3039855957031,-99.82343292236328,10000000.0
2,0,5,0.22285714285714286,-193.73896889822825,0.8914285714285715,23.616979750087857,-184.89602661132812,-107.76803588867188,377.5140075683594,-193.27777099609375,10000000.0
2,0,6,0.22857142857142856,-120.59135511670794,0.9142857142857143,16.24916952028394,-104.18060302734375,-9.981173515319824,70.22314453125,-15.031798362731934,10000000.0
2,0,7,0.25142857142857145,-150.71269153050014,0.9314285714285714,21.631855932034618,-219.18751525878906,-63.95458221435547,324.8255920410156,-77.71260070800781,10000000.0
2,0,8,0.2857142857142857,-146.17728763580322,0.9028571428571428,21.394730469530472,-156.07763671875,-13.980968475341797,149.22247314453125,-15.423396110534668,10000000.0
2,0,9,0.30857142857142855,-170.42120531354632,0.9085714285714286,22.659520648576027,-51.955047607421875,-101.38878631591797,377.4897155761719,-164.6874237060547,10000000.0
2,0,10,0.3314285714285714,-155.30568461826869,0.9085714285714286,21.308794439514934,-194.6774139404297,-104.82772064208984,342.33868408203125,-175.60643005371094,10000000.0
2,0,11,0.3485714285714286,-176.80937733786448,0.9142857142857143,24.051730136650132,-310.3730773925781,21.69061279296875,87.78858184814453,19.689228057861328,10000000.0
2,0,12,0.3314285714285714,-160.11185641697475,0.9085714285714286,20.65738780635552,-421.6094970703125,-98.78608703613281,368.6863708496094,-167.70143127441406,10000000.0
2,0,13,0.2914285714285714,-178.8013010569981,0.9314285714285714,24.13157300736035,-272.34320068359375,-104.28163146972656,386.2487487792969,-183.80735778808594,10000000.0
2,0,14,0.2857142857142857,-190.69048783438546,0.9371428571428572,24.224785262959486,22.188678741455078,-80.43321228027344,394.89349365234375,-103.53797912597656,10000000.0
2,0,15,0.30857142857142855,-131.6318913922991,0.9371428571428572,18.021618488860078,-142.94961547851562,-105.62708282470703,289.64959716796875,-185.95138549804688,10000000.0
2,0,16,0.24571428571428572,-176.0594201333182,0.9314285714285714,24.042566708216967,-157.0859832763672,-93.41993713378906,351.1161193847656,-141.01927185058594,10000000.0
2,0,17,0.2342857142857143,-186.08907093593052,0.9314285714285714,21.791689087726418,-189.3256378173828,-39.80149841308594,129.4800262451172,-52.278587341308594,10000000.0
2,0,18,0.2571428571428571,-160.8210837336949,0.9371428571428572,20.55889823182833,-176.57754516601562,-48.8084831237793,311.6255187988281,-58.60560989379883,10000000.0
2,0,19,0.35428571428571426,-154.1764471599034,0.88,20.115284070819673,-161.75436401367188,-57.85053634643555,210.66253662109375,-75.94742584228516,10000000.0
2,0,20,0.26857142857142857,-135.5830869783674,0.9314285714285714,17.651319360904512,-142.85633850097656,24.681726455688477,63.63105773925781,22.776077270507812,10000000.0
2,0,21,0.33714285714285713,-175.3575710950579,0.9371428571428572,24.504518961157455,-204.63734436035156,-98.21125030517578,394.9411315917969,-173.04164123535156,10000000.0
2,0,22,0.35428571428571426,-153.1425311933245,0.9142857142857143,22.490381352541014,-190.0371551513672,-89.426025390625,359.65252685546875,-133.4897003173828,10000000.0
2,0,23,0.3028571428571429,-173.46123001098633,0.88,23.879018351858438,-221.59292602539062,-98.08145141601562,377.4038391113281,-139.2359161376953,10000000.0
2,0,24,0.32571428571428573,-177.4055205317906,0.92,24.261927699335892,-212.66290283203125,-111.60045623779297,386.16436767578125,-204.15643310546875,10000000.0
2,0,25,0.2857142857142857,-180.88023829868862,0.9371428571428572,22.261502334687165,-188.5105438232422,-103.19469451904297,386.1853332519531,-205.56256103515625,10000000.0
2,0,26,0.32571428571428573,-180.6394448525565,0.92,24.95023229397268,-289.8130798339844,73.55033874511719,8.776981353759766,65.14043426513672,10000000.0
2,0,27,0.24571428571428572,-198.899028036935,0.9257142857142857,25.54831268274531,-207.37986755371094,-92.96759033203125,394.950439453125,-124.44999694824219,10000000.0
2,0,28,0.29714285714285715,-195.1276753997803,0.96,26.199891122175092,-164.93707275390625,-88.20042419433594,412.21429443359375,-120.6438980102539,10000000.0
2,0,29,0.29714285714285715,-146.457798374721,0.92,19.66832387453816,-194.5717315673828,13.744425773620605,59.24629211425781,12.204492568969727,10000000.0
2,0,30,0.2914285714285714,-178.74775153568814,0.9142857142857143,22.527377224682045,-373.2095947265625,-96.03974914550781,385.650146484375,-147.02584838867188,10000000.0
2,0,31,0.25142857142857145,-198.22545900617328,0.9314285714285714,25.81323170483654,-390.94647216796875,-95.42623901367188,394.9190673828125,-235.25111389160156,10000000.0
2,0,32,0.34285714285714286,-141.14838119506837,0.88,18.78788281150101,-300.6519470214844,-87.95506286621094,333.36431884765625,-118.21772766113281,10000000.0
2,0,33,0.32,-159.7122128077916,0.8742857142857143,23.384966832824855,-157.0260009765625,-97.91319274902344,368.6456298828125,-204.96034240722656,10000000.0
2,0,34,0.3028571428571429,-168.40119033813477,0.9142857142857143,22.158258215910582,-265.2915954589844,-111.66798400878906,368.65435791015625,-193.08737182617188,10000000.0
2,0,35,0.2742857142857143,-148.21357407706125,0.9257142857142857,21.07258814387549,-49.658164978027344,-77.80316162109375,306.7811584472656,-95.94149017333984,10000000.0
2,0,36,0.26285714285714284,-162.9732017844064,0.9257142857142857,22.84687514554851,27.270000457763672,-80.96857452392578,282.8652648925781,-120.53325653076172,10000000.0
2,0,37,0.2857142857142857,-129.32379015786307,0.9142857142857143,18.06042989068518,29.989999771118164,58.73589324951172,24.138294219970703,52.91877746582031,10000000.0
2,0,38,0.30857142857142855,-154.27306574140277,0.9485714285714286,20.24116862115656,-1.3584308624267578,-96.3775405883789,333.1195983886719,-189.13856506347656,10000000.0
2,0,39,0.33714285714285713,-171.1117280142648,0.9314285714285714,23.978574772104174,-158.3232421875,-98.02951049804688,385.733154296875,-183.44479370117188,10000000.0
2,0,40,0.28,-142.4225158582415,0.8914285714285715,18.63979292665007,-154.3451385498047,-90.41082000732422,298.006103515625,-144.31797790527344,10000000.0
2,0,41,0.28,-131.71083833966935,0.9314285714285714,17.716743222064718,-172.10357666015625,-83.24363708496094,272.1081237792969,-150.05404663085938,10000000.0
2,0,42,0.3314285714285714,-166.2958194405692,0.9142857142857143,22.11527066386143,-244.39874267578125,-99.97999572753906,385.7900390625,-154.74452209472656,10000000.0
2,0,43,0.25142857142857145,-201.34421671186175,0.9314285714285714,27.276012210076246,-352.1336364746094,-106.75608825683594,412.428955078125,-214.00852966308594,10000000.0
2,0,44,0.2857142857142857,-176.4095761544364,0.92,23.896571459102717,21.692893981933594,-99.02469635009766,386.0323486328125,-162.3904266357422,10000000.0
2,0,45,0.30857142857142855,-159.65557104928152,0.9028571428571428,21.211379009047626,-214.52056884765625,-20.27196502685547,127.28971099853516,-24.525623321533203,10000000.0
2,0,46,0.30857142857142855,-161.70742459433419,0.8857142857142857,19.749548165336,-248.37884521484375,-104.1451187133789,350.886962890625,-193.0606231689453,10000000.0
2,0,47,0.2914285714285714,-184.45999032156809,0.9085714285714286,22.041992540317683,-59.00818634033203,-98.05337524414062,386.161376953125,-248.93746948242188,10000000.0
2,0,48,0.30857142857142855,-176.47173963274275,0.9428571428571428,20.455102158268545,-229.17852783203125,-110.52490997314453,368.4678955078125,-199.40211486816406,10000000.0
2,0,49,0.30857142857142855,-184.9788173348563,0.92,26.162714954999455,-203.3013458251953,-97.46392822265625,386.1803283691406,-262.83538818359375,10000000.0
2,0,50,0.3028571428571429,-181.0696140398298,0.9028571428571428,23.942734046723405,-202.4383544921875,-106.93122863769531,386.204345703125,-173.94459533691406,10000000.0
2,0,51,0.29714285714285715,-191.13853003365654,0.9142857142857143,25.48579613001106,-419.5137634277344,-104.86856079101562,412.6150817871094,-172.91331481933594,10000000.0
