exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
2,0,0,0.32,-173.6360987309047,0.9428571428571428,22.130030203057206,-264.8088073730469,-44.385955810546875,245.7979278564453,-62.984100341796875,10000000.0
2,0,1,0.2742857142857143,-184.23856912885392,0.9085714285714286,21.851724171444793,-182.79737854003906,28.42063331604004,41.705833435058594,25.54239273071289,10000000.0
2,0,2,0.30857142857142855,-174.293993334089,0.9257142857142857,24.063240318982498,-223.41558837890625,-92.66415405273438,368.748046875,-135.24066162109375,10000000.0
2,0,3,0.2571428571428571,-184.9416811261858,0.9314285714285714,23.599768296689305,-176.6173095703125,-107.01371002197266,377.50933837890625,-175.171630859375,10000000.0
2,0,4,0.2742857142857143,-149.81452705383302,0.9257142857142857,19.390559161267255,-289.47650146484375,-77.25862884521484,307.3035888671875,-99.84567260742188,10000000.0
2,0,5,0.25142857142857145,-162.3436754499163,0.9371428571428572,22.478980562951005,-138.12899780273438,-104.8091812133789,324.82525634765625,-155.6074981689453,10000000.0
2,0,6,0.3142857142857143,-169.4254314477103,0.9142857142857143,21.48365861140847,-269.48004150390625,-92.2187271118164,368.75762939453125,-157.41439819335938,10000000.0
2,0,7,0.3142857142857143,-134.53806205749513,0.8971428571428571,18.87478297184962,18.649999618530273,-59.9928092956543,307.2003479003906,-70.45686340332031,10000000.0
2,0,8,0.2914285714285714,-158.60883209228516,0.9257142857142857,21.190643768831297,-153.52015686035156,-95.37934875488281,342.3228454589844,-152.58389282226562,10000000.0
2,0,9,0.2857142857142857,-178.12835282461984,0.9714285714285714,22.09253685838589,-217.67901611328125,-100.08529663085938,368.7276611328125,-150.6259002685547,10000000.0
2,0,10,0.3314285714285714,-175.02642701285225,0.9085714285714286,22.624611214182643,-211.07589721679688,-93.28944396972656,394.9100341796875,-148.00860595703125,10000000.0
2,0,11,0.24,-185.11973864964077,0.9314285714285714,23.650363771099748,-145.8924102783203,-85.6131591796875,377.4555969238281,-115.79312133789062,10000000.0
2,0,12,0.2742857142857143,-155.30709038870674,0.92,21.897571174856893,-232.4219207763672,-75.07688903808594,333.52435302734375,-94.27232360839844,10000000.0
2,0,13,0.32571428571428573,-177.12302849360876,0.8971428571428571,20.93759319703074,-222.1571502685547,-99.63353729248047,377.4521179199219,-194.08746337890625,10000000.0
2,0,14,0.3314285714285714,-175.37349621909004,0.9085714285714286,23.855553997552104,-218.7040557861328,-105.27259826660156,395.0002746582031,-202.22689819335938,10000000.0
2,0,15,0.24,-186.02024377550399,0.9257142857142857,23.586262114826678,-262.7959899902344,-90.11351013183594,368.5250244140625,-134.76129150390625,10000000.0
2,0,16,0.2857142857142857,-172.9139676121303,0.9257142857142857,21.898530834169087,-154.36312866210938,-104.21546173095703,359.91522216796875,-223.96827697753906,10000000.0
2,0,17,0.3028571428571429,-177.54762346540178,0.9257142857142857,22.887845991720287,-235.3099822998047,-99.93901824951172,377.4654235839844,-205.7255859375,10000000.0
2,0,18,0.2571428571428571,-156.32081535884313,0.8914285714285715,20.093972079773998,-204.2119598388672,-98.81559753417969,315.9732971191406,-162.63043212890625,10000000.0
2,0,19,0.2914285714285714,-187.95698275429862,0.9257142857142857,24.039180476946182,-20.65394401550293,39.65768814086914,52.66094970703125,36.45603561401367,10000000.0
2,0,20,0.25142857142857145,-174.0582032775879,0.9428571428571428,23.88177261368858,-158.76278686523438,10.122262954711914,78.98461151123047,5.941716194152832,10000000.0
2,0,21,0.32,-158.0660713141305,0.9257142857142857,23.82168931498818,-13.653947830200195,72.51876831054688,2.1944503784179688,63.535980224609375,10000000.0
