exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
2,0,0,0.32,-173.6360987309047,0.9428571428571428,22.130030203057206,-264.8088073730469,-44.42369079589844,245.7979278564453,-63.03490447998047,10000000.0
2,0,1,0.2742857142857143,-184.23856912885392,0.9085714285714286,21.851724171444793,-182.79737854003906,28.367725372314453,41.70582580566406,25.494632720947266,10000000.0
2,0,2,0.30857142857142855,-174.293993334089,0.9257142857142857,24.063240318982498,-223.41558837890625,-92.69244384765625,368.748046875,-135.30242919921875,10000000.0
2,0,3,0.2571428571428571,-184.91829350062778,0.9314285714285714,23.599768296689305,-176.6173095703125,-107.05461120605469,377.50933837890625,-175.2911376953125,10000000.0
2,0,4,0.26857142857142857,-150.48881952558244,0.92,19.43398773269583,-289.47650146484375,-77.2424087524414,307.30364990234375,-99.8272933959961,10000000.0
2,0,5,0.2742857142857143,-162.98130288260325,0.9485714285714286,22.07240913437958,-218.72190856933594,-30.152862548828125,133.85206604003906,-39.884315490722656,10000000.0
2,0,6,0.28,-181.61494489397322,0.9257142857142857,23.894101003424314,-128.91790771484375,-86.09574127197266,386.2513427734375,-125.13238525390625,10000000.0
2,0,7,0.3314285714285714,-222.36408150264194,0.9771428571428571,33.11197221452683,-207.17816162109375,-106.91497802734375,500.4408874511719,-170.13796997070312,10000000.0
2,0,8,0.26285714285714284,-175.92832400730677,0.92,25.99937570179587,-179.6973419189453,-97.63493347167969,377.4493713378906,-141.4387969970703,10000000.0
2,0,9,0.24571428571428572,-178.4732498713902,0.9028571428571428,21.800789942900686,29.479999542236328,-60.51831817626953,237.04574584960938,-82.74073028564453,10000000.0
2,0,10,0.2914285714285714,-186.90807532174247,0.96,23.75272265311922,-96.46246337890625,-46.473846435546875,256.79412841796875,-65.48096466064453,10000000.0
2,0,11,0.32,-167.08056228637696,0.8857142857142857,21.68825598494258,15.708677291870117,-55.3978271484375,186.48292541503906,-72.73392486572266,10000000.0
2,0,12,0.32,-160.54499324798584,0.9142857142857143,20.513280134258903,-239.7974395751953,-37.446533203125,199.72329711914062,-46.06755447387695,10000000.0
2,0,13,0.35428571428571426,-178.5845448248727,0.9542857142857143,24.372306709163855,-319.39080810546875,12.513605117797852,89.96368408203125,11.307647705078125,10000000.0
2,0,14,0.34285714285714286,-178.5152433177403,0.8971428571428571,23.05050409498584,-167.41751098632812,1.097654104232788,92.1673355102539,-0.9569958448410034,10000000.0
2,0,15,0.28,-181.88692689078195,0.9257142857142857,21.646393831199585,-244.60455322265625,-99.80233001708984,377.4420166015625,-161.8133087158203,10000000.0
2,0,16,0.34285714285714286,-174.55277961730957,0.8914285714285715,24.024523656876156,-367.9277648925781,-0.3452455997467041,116.3012924194336,-3.1163883209228516,10000000.0
2,0,17,0.2914285714285714,-181.233241015843,0.9314285714285714,21.0791044241728,28.969999313354492,-20.4586181640625,182.14059448242188,-23.39345359802246,10000000.0
2,0,18,0.2914285714285714,-172.18040944235665,0.9314285714285714,20.667237338193498,-220.91424560546875,-91.2539291381836,368.636474609375,-131.77711486816406,10000000.0
