exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
2,0,0,0.32,-173.6360987309047,0.9428571428571428,22.130030203057206,-264.8088073730469,-44.41873550415039,245.7979278564453,-63.028297424316406,10000000.0
2,0,1,0.2742857142857143,-184.23856912885392,0.9085714285714286,21.851724171444793,-182.79737854003906,28.37220001220703,41.70583724975586,25.498645782470703,10000000.0
2,0,2,0.30857142857142855,-174.293993334089,0.9257142857142857,24.063240318982498,-223.41558837890625,-92.67005920410156,368.748046875,-135.26107788085938,10000000.0
2,0,3,0.26857142857142857,-183.52052495683944,0.9371428571428572,23.43571614249429,-177.87442016601562,-107.0361099243164,377.5093994140625,-175.24220275878906,10000000.0
2,0,4,0.2571428571428571,-146.9173953465053,0.9142857142857143,21.17610375952614,-263.5364685058594,63.144859313964844,21.94782829284668,56.72468185424805,10000000.0
2,0,5,0.22857142857142856,-168.93117881774901,0.9428571428571428,23.05347942916416,-115.650634765625,-86.3697509765625,324.8229675292969,-112.35971069335938,10000000.0
2,0,6,0.22857142857142856,-174.54693678719656,0.9485714285714286,24.46004822607351,-299.05389404296875,-73.9200668334961,351.0902404785156,-93.79315185546875,10000000.0
2,0,7,0.25142857142857145,-181.75281107221332,0.9314285714285714,25.884311861288094,-216.05593872070312,-82.8045883178711,368.6896057128906,-106.65848541259766,10000000.0
2,0,8,0.2742857142857143,-117.0897437940325,0.9142857142857143,16.429160438013927,-117.31217956542969,-81.0187759399414,245.81016540527344,-108.0770263671875,10000000.0
2,0,9,0.2342857142857143,-183.46242195129395,0.9542857142857143,23.38683988868892,-262.2689514160156,-74.45759582519531,368.7408447265625,-91.91020202636719,10000000.0
2,0,10,0.37142857142857144,-170.0838142830985,0.88,25.369513771942344,-278.6772155761719,73.71101379394531,6.584912300109863,65.25738525390625,10000000.0
2,0,11,0.28,-162.53444189344134,0.8857142857142857,20.30512570281204,-297.89764404296875,-26.448347091674805,171.19680786132812,-33.19417190551758,10000000.0
2,0,12,0.2742857142857143,-183.49650896344866,0.9485714285714286,24.251985964922103,-311.8878479003906,-91.46764373779297,368.7397766113281,-133.54098510742188,10000000.0
2,0,13,0.3142857142857143,-170.31112036023822,0.8742857142857143,21.44454668237107,-222.32742309570312,-61.81964111328125,331.4319763183594,-81.42831420898438,10000000.0
2,0,14,0.2914285714285714,-160.1389787837437,0.9371428571428572,21.349154409042857,-275.2647705078125,-48.244483947753906,215.10704040527344,-77.37451934814453,10000000.0
2,0,15,0.2742857142857143,-132.92797663007462,0.8857142857142857,17.71961915817393,-233.96795654296875,-13.968104362487793,138.28977966308594,-17.236919403076172,10000000.0
2,0,16,0.32,-140.94892215183802,0.9257142857142857,18.557969473730527,-148.52210998535156,-81.8897476196289,298.4330749511719,-108.0429916381836,10000000.0
2,0,17,0.2857142857142857,-179.7623857334682,0.9257142857142857,24.647210732462025,-262.96563720703125,-84.83082580566406,212.91964721679688,-139.46987915039062,10000000.0
2,0,18,0.28,-180.91713038853237,0.9142857142857143,20.72067591059653,-263.1056823730469,-95.58233642578125,386.2088928222656,-148.6127471923828,10000000.0
2,0,19,0.2742857142857143,-186.655484891619,0.8971428571428571,24.91950710735373,-226.98614501953125,-94.17264556884766,395.05780029296875,-187.36260986328125,10000000.0
2,0,20,0.28,-142.02528850010464,0.9314285714285714,17.616524349185223,-224.4462127685547,-84.10224914550781,298.5419616699219,-108.34819030761719,10000000.0
2,0,21,0.26857142857142857,-185.58973806108747,0.9485714285714286,24.63466294990576,-234.83543395996094,-74.88429260253906,377.462158203125,-257.13616943359375,10000000.0
