exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
1,0,0,0.2742857142857143,-142.66303090776717,0.8971428571428571,19.59304210075639,-169.16207885742188,0.7102749347686768,70.11738586425781,-1.3989033699035645,10000000.0
1,0,1,0.28,-195.74627601623536,0.9257142857142857,26.0139699363854,-47.0552978515625,-87.55213928222656,412.0386962890625,-129.1142120361328,10000000.0
1,0,2,0.24571428571428572,-169.32011325291225,0.92,21.7777405460528,29.989999771118164,-102.55567932128906,350.65399169921875,-192.23866271972656,10000000.0
1,0,3,0.3028571428571429,-167.62959574018205,0.88,21.33135682181432,-355.45098876953125,-91.55137634277344,376.99188232421875,-125.2591781616211,10000000.0
1,0,4,0.2857142857142857,-164.1711561529977,0.92,21.443150499171328,-276.3232727050781,-107.95787048339844,359.46868896484375,-182.5438690185547,10000000.0
1,0,5,0.24,-171.86918739318847,0.9028571428571428,22.117544248700543,-212.57455444335938,-45.21256637573242,236.55418395996094,-55.86928939819336,10000000.0
1,0,6,0.26285714285714284,-184.0130834851946,0.9542857142857143,24.496304813272644,-1.1613235473632812,-97.42424774169922,385.8284606933594,-176.98194885253906,10000000.0
1,0,7,0.26857142857142857,-162.56219771248954,0.9028571428571428,21.36152114689576,-384.90380859375,-11.934910774230957,105.20427703857422,-17.466049194335938,10000000.0
1,0,8,0.2742857142857143,-163.4616652897426,0.92,19.787452792731568,-242.21746826171875,-102.52204132080078,350.7077941894531,-162.34983825683594,10000000.0
1,0,9,0.2857142857142857,-182.57217933654786,0.92,24.344461212826904,-57.32817077636719,-85.96820068359375,368.2718200683594,-114.79944610595703,10000000.0
1,0,10,0.2742857142857143,-160.94709652491977,0.9142857142857143,20.576899520199174,-152.79470825195312,-87.99951934814453,341.9508972167969,-152.19155883789062,10000000.0
1,0,11,0.2857142857142857,-173.66462699890135,0.9428571428571428,23.12958799748847,-193.13462829589844,-107.2725830078125,359.2602844238281,-164.53851318359375,10000000.0
1,0,12,0.35428571428571426,-175.85981188092913,0.88,21.795652168267452,-32.32813262939453,-105.18109893798828,385.7752380371094,-180.65711975097656,10000000.0
1,0,13,0.2914285714285714,-176.8097728729248,0.9542857142857143,23.32643760603408,-314.3114318847656,-97.00532531738281,377.0124206542969,-146.0115203857422,10000000.0
1,0,14,0.26857142857142857,-168.18530733925957,0.9142857142857143,22.313711122541314,-345.6464538574219,-85.13505554199219,368.26605224609375,-114.22684478759766,10000000.0
1,0,15,0.32,-192.12104733058385,0.92,23.44111731437779,-223.82415771484375,-79.8236083984375,403.2432861328125,-107.84724426269531,10000000.0
1,0,16,0.2914285714285714,-173.6761345400129,0.9314285714285714,26.023898435657642,-180.95831298828125,-102.76873779296875,377.0224609375,-165.22425842285156,10000000.0
1,0,17,0.2914285714285714,-177.33789195469447,0.9257142857142857,24.618289389612702,-237.59735107421875,-70.20169067382812,254.15846252441406,-98.01434326171875,10000000.0
