exp,type,update,success_rate,avg_reward,collision,extra,max_reward,loss,entropy,actor_loss,critic_loss
0,0,135,0.24,-143.81110994611467,0.9714285714285714,20.16297535765879,-139.69346618652344,-65.73138427734375,272.6221618652344,-92.80078887939453,10000000.0
0,0,136,0.30857142857142855,-173.48335328238352,0.9428571428571428,23.544801848115426,-108.44954681396484,-28.152584075927734,189.1314239501953,-33.613372802734375,10000000.0
0,0,137,0.26857142857142857,-192.82051209586007,0.9142857142857143,25.33058015840653,-114.91658782958984,-83.16580200195312,349.4032897949219,-159.2175750732422,10000000.0
0,0,138,0.2742857142857143,-195.53899686540876,0.9028571428571428,27.259523217596445,-278.02374267578125,-79.67931365966797,373.72113037109375,-110.45267486572266,10000000.0
0,0,139,0.2857142857142857,-174.26867668151854,0.9085714285714286,24.553803707652445,-321.8078918457031,-71.7215576171875,341.49652099609375,-97.49989318847656,10000000.0
0,0,140,0.32,-146.69534245627267,0.9142857142857143,18.64333136661363,5.764467239379883,21.547096252441406,113.06050109863281,19.92719268798828,10000000.0
0,0,141,0.19428571428571428,-164.6154530606951,0.9428571428571428,19.85375537919031,-154.3562774658203,-88.88248443603516,278.4293518066406,-148.6690216064453,10000000.0
0,0,142,0.2342857142857143,-150.48245050702775,0.9085714285714286,20.549040936654382,-112.74036407470703,-47.23109436035156,278.2357177734375,-174.60194396972656,10000000.0
0,0,143,0.30857142857142855,-175.0299931880406,0.8971428571428571,23.485680866569798,-256.13897705078125,-81.9505615234375,336.5039367675781,-146.6054229736328,10000000.0
0,0,144,0.26285714285714284,-189.63576241629465,0.92,24.803126851427596,-197.8719482421875,-72.35716247558594,343.92669677734375,-99.46728515625,10000000.0
0,0,145,0.26285714285714284,-177.26903951917376,0.9085714285714286,23.730664905895335,-229.54876708984375,-80.07826232910156,338.5841369628906,-145.65985107421875,10000000.0
0,0,146,0.30857142857142855,-142.94513669695172,0.8685714285714285,19.38934720765777,-231.90481567382812,-70.02804565429688,293.99383544921875,-100.11054229736328,10000000.0
0,0,147,0.2857142857142857,-174.6226124899728,0.92,21.54404110066179,12.792892456054688,-83.1382827758789,335.7531433105469,-134.62733459472656,10000000.0
0,0,148,0.34285714285714286,-155.6840118735177,0.9028571428571428,18.161708121601666,-206.7076873779297,-89.41122436523438,329.91363525390625,-139.00521850585938,10000000.0
0,0,149,0.2914285714285714,-178.35577201298304,0.92,22.552978569321706,-234.87472534179688,-70.95265197753906,347.5362548828125,-95.92963409423828,10000000.0
0,0,150,0.24571428571428572,-217.2082537514823,0.9428571428571428,28.376363096665987,-3.568429946899414,-91.96376037597656,411.0730285644531,-131.6275634765625,10000000.0
0,0,151,0.32,-176.1968917628697,0.9314285714285714,24.1384007966344,-249.18324279785156,-79.98902893066406,344.0877685546875,-215.23936462402344,10000000.0
0,0,152,0.28,-160.354414869036,0.8971428571428571,20.1305211835171,-288.6520690917969,-79.58088684082031,327.2687072753906,-129.087158203125,10000000.0
0,0,153,0.28,-150.50580653599332,0.88,19.487662289126416,-196.3046112060547,-96.36135864257812,296.6420593261719,-184.9574432373047,10000000.0
0,0,154,0.3028571428571429,-172.68897773742677,0.9085714285714286,21.89067297874861,-154.12205505371094,-102.96479034423828,357.05438232421875,-210.24867248535156,10000000.0
0,0,155,0.32,-156.5336535045079,0.9142857142857143,19.310721838921292,-188.346435546875,10.66148567199707,79.01065063476562,7.971503734588623,10000000.0
0,0,156,0.28,-178.93843042646137,0.9257142857142857,21.485208955838047,-219.41062927246094,-85.04972076416016,353.134521484375,-113.70307922363281,10000000.0
0,0,157,0.32571428571428573,-173.61459533691405,0.8857142857142857,22.467577571071825,-245.48605346679688,-94.19229125976562,388.9043884277344,-142.2162322998047,10000000.0
0,0,158,0.2914285714285714,-179.8526581791469,0.9314285714285714,24.68209852737981,-64.85977172851562,-94.53756713867188,380.7544250488281,-138.69174194335938,10000000.0
0,0,159,0.32571428571428573,-197.52342593056815,0.9085714285714286,24.174503688654944,-72.78823852539062,-82.8991470336914,406.6654357910156,-109.6826171875,10000000.0
0,0,160,0.32571428571428573,-170.4240572139195,0.9314285714285714,22.260994051068053,-278.5531311035156,-75.29766845703125,373.6171569824219,-94.75091552734375,10000000.0
0,0,161,0.32,-160.24669494628907,0.8857142857142857,21.03393539927286,17.702892303466797,-102.6698989868164,338.6748962402344,-191.32666015625,10000000.0
0,0,162,0.32571428571428573,-162.26861803327287,0.9085714285714286,23.908689803095818,-256.377197265625,67.52108001708984,4.342433929443359,58.83810043334961,10000000.0
0,0,163,0.2914285714285714,-129.59523024422782,0.92,17.279670384903095,8.438676834106445,61.32429504394531,13.010566711425781,54.54423904418945,10000000.0
0,0,164,0.2742857142857143,-186.26712329319545,0.9428571428571428,23.81653871791575,24.43000030517578,-85.31554412841797,373.5628356933594,-124.60236358642578,10000000.0
0,0,165,0.3314285714285714,-179.8111815752302,0.9142857142857143,23.549034016338037,22.182891845703125,30.38833999633789,52.22523498535156,28.792728424072266,10000000.0
0,0,166,0.32571428571428573,-184.4836242239816,0.9085714285714286,22.716130251803214,-211.0174102783203,-91.295166015625,391.8145446777344,-123.74077606201172,10000000.0
0,0,167,0.29714285714285715,-164.28262786865236,0.92,21.07231189498394,-215.08303833007812,-95.10807037353516,339.3778381347656,-156.08363342285156,10000000.0
0,0,168,0.34285714285714286,-171.76211627960205,0.9028571428571428,20.04924992122503,-235.81005859375,-95.20012664794922,381.6917419433594,-150.56846618652344,10000000.0
0,0,169,0.26857142857142857,-204.26417324066162,0.9371428571428572,24.440071904281734,-349.16534423828125,-96.86212158203125,400.4754943847656,-160.720703125,10000000.0
0,0,170,0.29714285714285715,-172.2679880469186,0.9142857142857143,20.80974350778879,-6.555521011352539,-95.69532775878906,365.17919921875,-167.17355346679688,10000000.0
0,0,171,0.36,-124.64394466945103,0.8971428571428571,17.278603105820615,-122.04820251464844,-77.03692626953125,278.5170593261719,-100.77418518066406,10000000.0
0,0,172,0.36,-185.2088639177595,0.9142857142857143,22.992033159930646,-44.991050720214844,-83.50967407226562,381.8178405761719,-122.22807312011719,10000000.0
